StockCode,Description,GrossRevenue,NetRevenue,UnitsSold,SalesLines,Orders,ReturnValue,ReturnedUnits,DescriptionQualityFlag,CommercialValidity,ReturnValueRate,ReturnRisk,CommercialPerformanceScore,StrategicClassification,IsOperationalRecord,IsMissingDescription,HasCommercialActivity,ProductMasterStatus,CommercialPriority,ReturnRiskFlag,IncludeInExecutiveAnalytics,IsNonMerchandise,IsCommercialMerchandise,ExecutiveScope,ScopeReason,RevenueShare,RevenueRank,ExecutiveProductTier,RevenuePerOrder,RevenuePerUnit,DescriptionAnomaly,ReturnAnomaly,HighRevenueAnomaly,HighVolumeLowValueAnomaly,ExtremeRevenuePerOrder,ExtremeRevenuePerUnit,AnomalyScore,AnomalySeverity,RecommendedAction
21299,EDWARDIAN TOILET ROLL UNIT,966.35,932.95,166,39,39,-33.4,4,Commercial Description,Valid,0.0346,Low,0.4691,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.8262422213213007e-05,2559,Tier 4 - Long Tail,23.921794871794873,5.620180722891567,False,False,False,False,False,False,0,Normal,No immediate action
47504E,ENGLISH ROSE SCISSORS,931.86,931.86,4387,50,50,0.0,0,Commercial Description,Valid,0.0,Low,0.6255,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.820603543984637e-05,2561,Tier 4 - Long Tail,18.6372,0.2124139503077274,False,False,False,False,False,False,0,Normal,No immediate action
35954,SMALL FOLKART STAR CHRISTMAS DEC,931.55,931.55,2325,125,115,0.0,0,Commercial Description,Valid,0.0,Low,0.5977,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.818999883457696e-05,2562,Tier 4 - Long Tail,8.100434782608696,0.40066666666666667,False,False,False,False,False,False,0,Normal,No immediate action
20775,DAISY NOTEBOOK,931.5499999999998,931.55,3606,119,116,0.0,0,Commercial Description,Valid,0.0,Low,0.6184,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.818999883457696e-05,2563,Tier 4 - Long Tail,8.030603448275862,0.2583333333333333,False,False,False,False,False,False,0,Normal,No immediate action
21720,CAKE SHOP  STICKER SHEET,940.86,930.66,1081,115,113,-10.2,12,Commercial Description,Valid,0.0108,Low,0.5545,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.8143958258158326e-05,2564,Tier 4 - Long Tail,8.235929203539822,0.8609250693802035,False,False,False,False,False,False,0,Normal,No immediate action
84664,CHERRY BLOSSOM BATHROOM CABINET,955.35,930.6,193,55,55,-24.75,5,Commercial Description,Valid,0.0259,Low,0.4737,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.814085439907393e-05,2565,Tier 4 - Long Tail,16.92,4.821761658031088,False,False,False,False,False,False,0,Normal,No immediate action
23179,CLOCK MAGNET MUM'S KITCHEN,930.48,930.48,324,53,53,0.0,0,Commercial Description,Valid,0.0,Low,0.4954,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.8134646680905125e-05,2566,Tier 4 - Long Tail,17.55622641509434,2.871851851851852,False,False,False,False,False,False,0,Normal,No immediate action
84800L,LARGE WHITE/PINK ROSE ART FLOWER,970.7900000000002,930.23,650,41,41,-40.56,24,Commercial Description,Valid,0.0418,Low,0.5265,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.812171393472012e-05,2567,Tier 4 - Long Tail,22.688536585365853,1.431123076923077,False,False,False,False,False,False,0,Normal,No immediate action
22096,PINK PAISLEY SQUARE TISSUE BOX,946.38,929.04,1671,191,182,-17.34,18,Commercial Description,Valid,0.0183,Low,0.5787,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.806015406287948e-05,2568,Tier 4 - Long Tail,5.104615384615385,0.5559784560143627,False,False,False,False,False,False,0,Normal,No immediate action
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,1048.5800000000002,928.58,11423,80,74,-120.0,2400,Commercial Description,Valid,0.1144,Moderate,0.649,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.8036357809899066e-05,2569,Tier 4 - Long Tail,12.548378378378379,0.08129037905979165,False,False,False,False,False,False,0,Normal,No immediate action
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,969.15,927.39,2919,81,79,-41.76,144,Commercial Description,Valid,0.0431,Low,0.6089,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.797479793805843e-05,2570,Tier 4 - Long Tail,11.739113924050633,0.31770811921891057,False,False,False,False,False,False,0,Normal,No immediate action
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,932.5,926.15,189,89,88,-6.35,1,Commercial Description,Valid,0.0068,Low,0.4725,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.791065151698079e-05,2571,Tier 4 - Long Tail,10.524431818181817,4.90026455026455,False,False,False,False,False,False,0,Normal,No immediate action
72800C,S/4 PINK DINNER CANDLE SILVER FLOCK,924.84,924.84,660,80,78,0.0,0,Commercial Description,Valid,0.0,Low,0.527,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.784288392697135e-05,2572,Tier 4 - Long Tail,11.856923076923078,1.4012727272727272,False,False,False,False,False,False,0,Normal,No immediate action
21724,PANDA AND BUNNIES STICKER SHEET,926.47,924.77,1038,189,180,-1.7,2,Commercial Description,Valid,0.0018,Low,0.5507,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.783926275803954e-05,2573,Tier 4 - Long Tail,5.137611111111111,0.8909152215799614,False,False,False,False,False,False,0,Normal,No immediate action
22703,PINK CAT BOWL,923.91,923.91,514,166,165,0.0,0,Commercial Description,Valid,0.0,Low,0.5155,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.779477411116312e-05,2574,Tier 4 - Long Tail,5.599454545454545,1.7974902723735409,False,False,False,False,False,False,0,Normal,No immediate action
23178,JAM CLOCK MAGNET,936.89,922.44,327,71,71,-14.45,5,Commercial Description,Valid,0.0154,Low,0.4952,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.771872956359527e-05,2575,Tier 4 - Long Tail,12.992112676056339,2.820917431192661,False,False,False,False,False,False,0,Normal,No immediate action
85130B,BEADED CRYSTAL HEART GREEN LARGE,921.69,921.69,912,84,83,0.0,0,Commercial Description,Valid,0.0,Low,0.5426,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.767993132504024e-05,2576,Tier 4 - Long Tail,11.104698795180724,1.010625,False,False,False,False,False,False,0,Normal,No immediate action
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,1007.52,918.23,3096,99,99,-89.28999999999999,163,Commercial Description,Valid,0.0886,Moderate,0.61,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.750094211783973e-05,2578,Tier 4 - Long Tail,9.275050505050505,0.2965859173126615,False,False,False,False,False,False,0,Normal,No immediate action
22143,CHRISTMAS CRAFT HEART DECORATIONS,942.88,917.68,446,78,77,-25.2,12,Commercial Description,Valid,0.0267,Low,0.5085,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.747249007623271e-05,2579,Tier 4 - Long Tail,11.917922077922077,2.0575784753363227,False,False,False,False,False,False,0,Normal,No immediate action
20831,GOLD PHOTO FRAME,927.96,915.36,474,81,80,-12.6,6,Commercial Description,Valid,0.0136,Low,0.511,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.735247419163584e-05,2580,Tier 4 - Long Tail,11.442,1.9311392405063292,False,False,False,False,False,False,0,Normal,No immediate action
21129,SILVER FISHING GNOME,949.4400000000002,914.69,124,63,62,-34.75,5,Commercial Description,Valid,0.0366,Low,0.4576,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.731781443186002e-05,2581,Tier 4 - Long Tail,14.753064516129033,7.3765322580645165,False,False,False,False,False,False,0,Normal,No immediate action
21007,ETCHED GLASS DROPLET DECORATION,914.67,914.67,1927,50,50,0.0,0,Commercial Description,Valid,0.0,Low,0.5849,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.731677981216521e-05,2582,Tier 4 - Long Tail,18.2934,0.4746600934094447,False,False,False,False,False,False,0,Normal,No immediate action
85214,TUB 24 PINK FLOWER PEGS,914.28,914.28,531,180,173,0.0,0,Commercial Description,Valid,0.0,Low,0.5153,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.729660472811661e-05,2583,Tier 4 - Long Tail,5.28485549132948,1.7218079096045198,False,False,False,False,False,False,0,Normal,No immediate action
46776C,WOVEN FROST CUSHION COVER,913.52,913.52,260,99,96,0.0,0,Commercial Description,Valid,0.0,Low,0.4827,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.7257289179714176e-05,2584,Tier 4 - Long Tail,9.515833333333333,3.5135384615384613,False,False,False,False,False,False,0,Normal,No immediate action
21676,FLOWERS  STICKERS,909.87,909.87,1212,162,159,0.0,0,Commercial Description,Valid,0.0,Low,0.5585,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.706847108541306e-05,2585,Tier 4 - Long Tail,5.722452830188679,0.7507178217821783,False,False,False,False,False,False,0,Normal,No immediate action
22102,MIRROR MOSAIC T-LIGHT HOLDER,1191.69,909.24,1842,61,61,-282.45,721,Commercial Description,Valid,0.237,High,0.5821,High Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,High,True,False,True,Included,Included,4.703588056502684e-05,2586,Tier 4 - Long Tail,14.905573770491804,0.4936156351791531,False,False,False,False,False,False,0,Normal,No immediate action
21303,FILIGREE WALL MIRROR  ANTIQUE WHITE,985.54,909.09,96,37,37,-76.45,11,Commercial Description,Valid,0.0776,Moderate,0.4476,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.702812091731584e-05,2587,Tier 4 - Long Tail,24.57,9.469687500000001,False,False,False,False,False,False,0,Normal,No immediate action
37482P,CUBIC MUG PINK POLKA DOT,908.86,908.86,668,86,84,0.0,0,Commercial Description,Valid,0.0,Low,0.5254,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.701622279082563e-05,2588,Tier 4 - Long Tail,10.819761904761904,1.360568862275449,False,False,False,False,False,False,0,Normal,No immediate action
21331,MOROCCAN BEATEN METAL DISH LARGE,946.68,908.43,110,32,32,-38.25,3,Commercial Description,Valid,0.0404,Low,0.4523,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.699397846738741e-05,2589,Tier 4 - Long Tail,28.3884375,8.258454545454544,False,False,False,False,False,False,0,Normal,No immediate action
85226A,WHITE/BLUE PULL BACK RACING CAR,933.07,908.32,1714,160,152,-24.750000000000004,45,Commercial Description,Valid,0.0265,Low,0.5772,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.698828805906601e-05,2590,Tier 4 - Long Tail,5.975789473684211,0.5299416569428238,False,False,False,False,False,False,0,Normal,No immediate action
21264,WHITE GOOSE FEATHER TREE 60CM,923.76,908.16,392,71,70,-15.6,8,Commercial Description,Valid,0.0169,Low,0.5007,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.6980011101507606e-05,2591,Tier 4 - Long Tail,12.973714285714285,2.316734693877551,False,False,False,False,False,False,0,Normal,No immediate action
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,907.35,907.35,218,121,112,0.0,0,Commercial Description,Valid,0.0,Low,0.4746,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.693810900386818e-05,2592,Tier 4 - Long Tail,8.101339285714285,4.1621559633027525,False,False,False,False,False,False,0,Normal,No immediate action
22707,WRAP MONSTER FUN,905.94,905.94,2157,83,83,0.0,0,Commercial Description,Valid,0.0,Low,0.5893,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.686516831538474e-05,2593,Tier 4 - Long Tail,10.914939759036145,0.42000000000000004,False,False,False,False,False,False,0,Normal,No immediate action
21335,LIBRARY LAMP,989.62,904.82,42,35,35,-84.8,4,Commercial Description,Valid,0.0857,Moderate,0.4259,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.680722961247591e-05,2594,Tier 4 - Long Tail,25.852,21.543333333333333,False,False,False,False,False,False,0,Normal,No immediate action
37330,SPOTS MUG,927.46,904.36,517,32,32,-23.1,12,Commercial Description,Valid,0.0249,Low,0.5129,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.678343335949549e-05,2595,Tier 4 - Long Tail,28.26125,1.7492456479690524,False,False,False,False,False,False,0,Normal,No immediate action
22164,STRING OF STARS CARD HOLDER,906.8300000000002,903.88,322,54,52,-2.95,1,Commercial Description,Valid,0.0033,Low,0.491,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.675860248682027e-05,2596,Tier 4 - Long Tail,17.38230769230769,2.807080745341615,False,False,False,False,False,False,0,Normal,No immediate action
23338,EGG FRYING PAN RED,915.4000000000002,902.92,431,110,110,-12.48,6,Commercial Description,Valid,0.0136,Low,0.5043,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.670894074146984e-05,2597,Tier 4 - Long Tail,8.208363636363636,2.094941995359629,False,False,False,False,False,False,0,Normal,No immediate action
35598B,BLACK CHRISTMAS TREE 60CM,902.92,902.92,958,61,57,0.0,0,Commercial Description,Valid,0.0,Low,0.5421,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.670894074146984e-05,2598,Tier 4 - Long Tail,15.840701754385965,0.9425052192066805,False,False,False,False,False,False,0,Normal,No immediate action
85019A,ROMANTIC IMAGES NOTEBOOK SET,932.04,902.04,651,51,50,-30.0,24,Commercial Description,Valid,0.0322,Low,0.5224,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.666341747489861e-05,2599,Tier 4 - Long Tail,18.0408,1.3856221198156682,False,False,False,False,False,False,0,Normal,No immediate action
85121C,RETRO LAUNDRY TUB PISTACHIO,918.91,901.91,98,55,55,-17.0,2,Commercial Description,Valid,0.0185,Low,0.4468,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.66566924468824e-05,2600,Tier 4 - Long Tail,16.398363636363637,9.203163265306122,False,False,False,False,False,False,0,Normal,No immediate action
90175A,WHITE GLASS CHUNKY CHARM BRACELET,973.4,901.8,108,65,64,-71.6,8,Commercial Description,Valid,0.0736,Moderate,0.4499,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.6651002038561e-05,2601,Tier 4 - Long Tail,14.090625,8.35,False,False,False,False,False,False,0,Normal,No immediate action
20757,RED DAISY POCKET BOOK,901.75,901.75,5360,84,79,0.0,0,Commercial Description,Valid,0.0,Low,0.6269,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.6648415489324e-05,2602,Tier 4 - Long Tail,11.414556962025317,0.16823694029850747,False,False,False,False,False,False,0,Normal,No immediate action
84086C,PINK/PURPLE RETRO RADIO,901.59,901.59,301,92,88,0.0,0,Commercial Description,Valid,0.0,Low,0.4868,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.66401385317656e-05,2603,Tier 4 - Long Tail,10.24534090909091,2.9953156146179403,False,False,False,False,False,False,0,Normal,No immediate action
23532,WALL ART WORK REST AND PLAY,901.5800000000002,901.58,210,31,31,0.0,0,Commercial Description,Valid,0.0,Low,0.4713,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.66396212219182e-05,2604,Tier 4 - Long Tail,29.083225806451615,4.293238095238095,False,False,False,False,False,False,0,Normal,No immediate action
82607A,GLASS BONBON JAR PARFUME AUX FLEURE,923.72,901.22,663,168,168,-22.5,18,Commercial Description,Valid,0.0244,Low,0.523,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.662099806741178e-05,2605,Tier 4 - Long Tail,5.364404761904762,1.3593061840120664,False,False,False,False,False,False,0,Normal,No immediate action
46000P,POLYESTER FILLER PAD 65CMx65CM,913.75,901.0,215,55,54,-12.75,3,Commercial Description,Valid,0.014,Low,0.4721,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.660961725076898e-05,2606,Tier 4 - Long Tail,16.685185185185187,4.190697674418605,False,False,False,False,False,False,0,Normal,No immediate action
84660B,BLACK STITCHED WALL CLOCK,899.48,899.48,745,61,61,0.0,0,Commercial Description,Valid,0.0,Low,0.5285,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.653098615396413e-05,2607,Tier 4 - Long Tail,14.745573770491804,1.2073557046979866,False,False,False,False,False,False,0,Normal,No immediate action
37492B,BLUE YELLOW FLOWER PIGGY BANK,946.72,899.02,489,50,50,-47.7,18,Commercial Description,Valid,0.0504,Moderate,0.5088,Monitor Return Risk,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Moderate,True,False,True,Included,Included,4.650718990098371e-05,2608,Tier 4 - Long Tail,17.9804,1.8384867075664622,False,False,False,False,False,False,0,Normal,No immediate action
21220,SET/4 BADGES DOGS,898.72,898.72,663,163,159,0.0,0,Commercial Description,Valid,0.0,Low,0.5225,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.64916706055617e-05,2609,Tier 4 - Long Tail,5.652327044025157,1.3555354449472097,False,False,False,False,False,False,0,Normal,No immediate action
20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,898.7200000000001,898.7199999999999,314,46,46,0.0,0,Commercial Description,Valid,0.0,Low,0.4879,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.64916706055617e-05,2610,Tier 4 - Long Tail,19.537391304347825,2.8621656050955413,False,False,False,False,False,False,0,Normal,No immediate action
21444,BLUE CHALET BIRDFEEDER,902.03,898.2800000000001,291,38,38,-3.75,1,Commercial Description,Valid,0.0042,Low,0.484,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.646890897227609e-05,2611,Tier 4 - Long Tail,23.638947368421054,3.0868728522336775,False,False,False,False,False,False,0,Normal,No immediate action
90147,CHUNKY SILVER NECKLACE PASTEL FLOWE,937.45,897.65,93,61,60,-39.8,4,Commercial Description,Valid,0.0425,Low,0.4434,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.6436318451889865e-05,2612,Tier 4 - Long Tail,14.960833333333333,9.652150537634409,False,False,False,False,False,False,0,Normal,No immediate action
23502,PLAYING CARDS VINTAGE DOILEY,896.4100000000001,896.41,714,95,94,0.0,0,Commercial Description,Valid,0.0,Low,0.5252,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.637217203081223e-05,2614,Tier 4 - Long Tail,9.536276595744681,1.2554761904761904,False,False,False,False,False,False,0,Normal,No immediate action
17109B,FLOWER FAIRY INCENSE LAVENDER,896.3399999999999,896.3399999999999,4542,19,19,0.0,0,Commercial Description,Valid,0.0,Low,0.6194,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.636855086188042e-05,2615,Tier 4 - Long Tail,47.175789473684205,0.19734478203434608,False,False,False,False,False,False,0,Normal,No immediate action
21062,PARTY INVITES SPACEMAN,896.27,896.27,1077,139,136,0.0,0,Commercial Description,Valid,0.0,Low,0.5474,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.636492969294862e-05,2616,Tier 4 - Long Tail,6.590220588235294,0.8321912720519963,False,False,False,False,False,False,0,Normal,No immediate action
85031B,BLOSSOM IMAGES SCRAP BOOK SET,896.0900000000001,896.09,496,86,86,0.0,0,Commercial Description,Valid,0.0,Low,0.5082,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.635561811569542e-05,2617,Tier 4 - Long Tail,10.419651162790698,1.806633064516129,False,False,False,False,False,False,0,Normal,No immediate action
84600,NEW BAROQUE JEWELLERY BOX,918.27,895.4200000000001,108,55,55,-22.85,3,Commercial Description,Valid,0.0249,Low,0.4475,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.63209583559196e-05,2619,Tier 4 - Long Tail,16.28036363636364,8.290925925925926,False,False,False,False,False,False,0,Normal,No immediate action
20759,CHRYSANTHEMUM POCKET BOOK,895.3800000000002,895.38,5782,67,65,0.0,0,Commercial Description,Valid,0.0,Low,0.6266,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.631888911652999e-05,2620,Tier 4 - Long Tail,13.775076923076924,0.15485645105499826,False,False,False,False,False,False,0,Normal,No immediate action
23472,NINE DRAWER OFFICE TIDY,894.4200000000001,894.42,58,33,33,0.0,0,Commercial Description,Valid,0.0,Low,0.4306,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.626922737117956e-05,2621,Tier 4 - Long Tail,27.10363636363636,15.42103448275862,False,False,False,False,False,False,0,Normal,No immediate action
84666,SQUARE CHERRY BLOSSOM CABINET,892.7,892.7,226,34,34,0.0,0,Commercial Description,Valid,0.0,Low,0.4721,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.618025007742671e-05,2622,Tier 4 - Long Tail,26.25588235294118,3.95,False,False,False,False,False,False,0,Normal,No immediate action
21147,JINGLE BELLS TREE DECORATION,896.8599999999999,892.66,488,132,123,-4.2,2,Commercial Description,Valid,0.0047,Low,0.5067,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.617818083803711e-05,2623,Tier 4 - Long Tail,7.257398373983739,1.8292213114754097,False,False,False,False,False,False,0,Normal,No immediate action
22647,CERAMIC LOVE HEART MONEY BANK,922.99,888.1899999999999,1059,88,87,-34.8,24,Commercial Description,Valid,0.0377,Low,0.5451,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.594694333624916e-05,2625,Tier 4 - Long Tail,10.209080459770114,0.8387063267233238,False,False,False,False,False,False,0,Normal,No immediate action
22248,DECORATION  PINK CHICK MAGIC GARDEN,903.16,885.31,1014,183,176,-17.85,21,Commercial Description,Valid,0.0198,Low,0.5422,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.579795810019787e-05,2626,Tier 4 - Long Tail,5.030170454545455,0.8730867850098619,False,False,False,False,False,False,0,Normal,No immediate action
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,885.02,885.02,728,133,128,0.0,0,Commercial Description,Valid,0.0,Low,0.5245,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.578295611462326e-05,2627,Tier 4 - Long Tail,6.91421875,1.2156868131868133,False,False,False,False,False,False,0,Normal,No immediate action
20991,JAZZ HEARTS MAGNETIC MEMO PAD,884.5600000000001,884.5600000000002,7084,33,33,0.0,0,Commercial Description,Valid,0.0,Low,0.6316,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.575915986164286e-05,2628,Tier 4 - Long Tail,26.804848484848492,0.12486730660643706,False,False,False,False,False,False,0,Normal,No immediate action
21480,PINK STRIPE HOT WATER BOTTLE,899.52,881.82,285,60,59,-17.700000000000003,6,Commercial Description,Valid,0.0197,Low,0.4807,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.561741696345517e-05,2629,Tier 4 - Long Tail,14.946101694915255,3.094105263157895,False,False,False,False,False,False,0,Normal,No immediate action
90200C,BLUE SWEETHEART BRACELET,895.8399999999998,878.84,211,107,102,-17.0,4,Commercial Description,Valid,0.019,Low,0.4681,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.5463258628929865e-05,2630,Tier 4 - Long Tail,8.61607843137255,4.165118483412322,False,False,False,False,False,False,0,Normal,No immediate action
72799A,BLACK PILLAR CANDLE SILVER FLOCK,877.8000000000001,877.8000000000001,612,21,21,0.0,0,Commercial Description,Valid,0.0,Low,0.5156,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.540945840480024e-05,2631,Tier 4 - Long Tail,41.800000000000004,1.434313725490196,False,False,False,False,False,False,0,Normal,No immediate action
84925F,PSYCHEDELIC WALL THERMOMETER,875.6600000000001,875.66,715,38,37,0.0,0,Commercial Description,Valid,0.0,Low,0.523,Core Commercial Product,False,False,True,Validated Commercial Product,Tier 4 - Long Tail,Low / Not Applicable,True,False,True,Included,Included,4.529875409745656e-05,2632,Tier 4 - Long Tail,23.666486486486484,1.2246993006993006,False,False,False,False,False,False,0,Normal,No immediate action
