StockCode,GrossRevenue,UnitsSold,SalesLines,SalesOrders,AvgUnitPrice,Description,ReturnValue,ReturnedUnits,ReturnLines,ReturnOrders,NetRevenue,ReturnValueRate,ReturnUnitRate,RevenuePerUnit,RevenuePerOrder,RevenueShare,RevenueRank
21190,1500.3899999999999,918,118,111,1.9697457627118642,PINK HEARTS PAPER GARLAND,-111.65,77.0,2.0,2.0,1388.7399999999998,0.07441398569705211,0.08387799564270153,1.6344117647058822,13.517027027027027,0.0071631656649002815,2129
22916,1396.0900000000001,2003,268,249,0.8684701492537313,HERB MARKER THYME,-7.800000000000001,12.0,1.0,1.0,1388.2900000000002,0.005587032354647623,0.005991013479780329,0.6969995007488767,5.606787148594378,0.00716084455040138,2130
21532,1419.71,1387,92,90,2.386413043478261,DAIRY MAID SUGAR JAM BOWL,-33.6,16.0,8.0,8.0,1386.1100000000001,0.023666805192609757,0.011535688536409516,1.0235832732516221,15.774555555555557,0.007149600040162255,2131
46776B,1386.07,432,156,153,4.261346153846154,WOVEN BERRIES CUSHION COVER ,0.0,0.0,0.0,0.0,1386.07,0.0,0.0,3.20849537037037,9.059281045751634,0.007149393718873463,2132
21684,1395.74,1735,109,104,1.1309174311926604,SMALL MEDINA STAMPED METAL BOWL ,-11.049999999999999,13.0,2.0,2.0,1384.69,0.007916947282445153,0.007492795389048991,0.8044610951008646,13.420576923076924,0.007142275634410164,2133
47503K,1389.44,3177,43,42,2.262325581395349,ASSORTED FLORAL SECATEURS,-4.75,3.0,3.0,3.0,1384.69,0.003418643482266237,0.0009442870632672333,0.43734340572867486,33.08190476190477,0.007142275634410164,2134
22250,1387.94,1524,264,257,1.1370833333333332,DECORATION  BUTTERFLY  MAGIC GARDEN,-3.4,4.0,1.0,1.0,1384.54,0.0024496736170151446,0.0026246719160104987,0.9107217847769029,5.400544747081712,0.007141501929577196,2135
22984,1381.66,3374,217,214,0.47626728110599076,CARD GINGHAM ROSE ,0.0,0.0,0.0,0.0,1381.66,0.0,0.0,0.4095020746887967,6.456355140186917,0.007126646796784224,2136
84396,1380.52,552,50,49,5.774400000000001,6 HOOK JEWELLERY STAND BLACK DRESS,0.0,0.0,0.0,0.0,1380.52,0.0,0.0,2.500942028985507,28.173877551020407,0.007120766640053672,2137
47503A,1405.51,2853,200,195,0.63315,ASS FLORAL PRINT MULTI SCREWDRIVER,-25.08,36.0,2.0,2.0,1380.43,0.017844056605787223,0.012618296529968454,0.4926428321065545,7.20774358974359,0.0071203024171538915,2138
23119,1401.7,2282,151,151,0.7791390728476821,PACK OF 6 LARGE FRUIT STRAWS ,-22.32,36.0,2.0,2.0,1379.38,0.015923521438253548,0.015775635407537247,0.6142418930762489,9.282781456953643,0.007114886483323121,2139
84562A,1386.21,170,80,78,9.337875,PINK/WHITE RIBBED MELAMINE JUG,-7.95,1.0,1.0,1.0,1378.26,0.005735061787175103,0.0058823529411764705,8.154176470588235,17.771923076923077,0.007109109487236965,2140
21395,1401.6,2968,115,115,0.906695652173913,BLUE POLKADOT BEAKER ,-23.4,20.0,4.0,4.0,1378.1999999999998,0.016695205479452056,0.006738544474393531,0.47223719676549863,12.187826086956521,0.007108800005303777,2141
21738,1390.5100000000002,442,146,131,3.5237671232876715,COSY SLIPPER SHOES SMALL  RED ,-14.75,5.0,1.0,1.0,1375.7600000000002,0.010607618787351402,0.011312217194570135,3.145950226244344,10.614580152671758,0.00709621440668751,2142
23376,1384.9099999999999,3039,159,155,0.5079245283018868,PACK OF 12 VINTAGE CHRISTMAS TISSUE,-9.36,24.0,1.0,1.0,1375.55,0.006758561928211942,0.007897334649555774,0.455712405396512,8.934903225806451,0.007095131219921355,2143
22393,1484.67,839,124,120,2.9419354838709673,PAPERWEIGHT VINTAGE COLLAGE,-111.0,52.0,3.0,3.0,1373.67,0.0747640889894724,0.06197854588796186,1.7695709177592374,12.372250000000001,0.007085434119348166,2144
84685,1385.16,438,128,125,5.746015625,BEACH HUT KEY CABINET,-12.5,4.0,4.0,3.0,1372.66,0.00902422824800023,0.0091324200913242,3.162465753424658,11.081280000000001,0.007080224506806185,2145
84819,1389.51,913,97,95,2.9957731958762883,DANISH ROSE ROUND SEWING BOX,-17.0,4.0,2.0,2.0,1372.51,0.012234528718756972,0.004381161007667032,1.5219167579408543,14.62642105263158,0.007079450801973217,2146
35957,1387.74,3775,161,148,1.239254658385093,SMALLFOLKART BAUBLE CHRISTMAS DEC,-19.919999999999998,100.0,2.0,2.0,1367.82,0.01435427385533313,0.026490066225165563,0.3676132450331126,9.376621621621622,0.007055259630862438,2147
20762,1381.53,466,142,136,3.886971830985916,GREEN FERN SKETCHBOOK ,-15.0,4.0,1.0,1.0,1366.53,0.010857527523832273,0.008583690987124463,2.964656652360515,10.158308823529412,0.007048605769298919,2148
35599D,1384.21,409,106,103,4.768867924528302,PINK AND WHITE CHRISTMAS TREE 120CM,-17.700000000000003,6.0,1.0,1.0,1366.51,0.012787077105352514,0.014669926650366748,3.3843765281173597,13.438932038834952,0.007048502608654523,2149
23546,1365.0,3250,120,120,0.42,WRAP PAISLEY PARK ,0.0,0.0,0.0,0.0,1365.0,0.0,0.0,0.42,11.375,0.0070407139800026525,2150
21281,1747.28,3689,71,67,3.5270422535211265,VINTAGE KITCHEN PRINT SEAFOOD,-384.0,1536.0,1.0,1.0,1363.28,0.2197701570440914,0.41637300081322853,0.4736459745188398,26.078805970149254,0.007031842164584628,2151
35649,1362.8999999999999,1826,54,53,3.0605555555555557,VINTAGE BEAD COSMETIC BAG ,0.0,0.0,0.0,0.0,1362.8999999999999,0.0,0.0,0.7463855421686746,25.715094339622638,0.00702988211234111,2152
21634,1512.76,1773,71,69,1.396056338028169,ASSORTED MINI MADRAS NOTEBOOK,-151.25,121.0,5.0,5.0,1361.51,0.09998281287183691,0.06824591088550479,0.8532205301748449,21.92405797101449,0.007022712447555613,2153
84965B,1359.95,27,4,4,62.4875,BLUE KASHMIRI COFFEE TABLE ,0.0,0.0,0.0,0.0,1359.95,0.0,0.0,50.36851851851852,339.9875,0.007014665917292754,2154
35598D,1359.17,1764,112,103,1.6804464285714285,PINK/WHITE CHRISTMAS TREE 60CM,-0.65,1.0,1.0,1.0,1358.52,0.0004782330392813261,0.0005668934240362812,0.7705045351473924,13.195825242718447,0.007007289931218465,2155
84616,1472.62,72,25,25,27.726799999999997,SILVER ROCCOCO CHANDELIER,-119.8,4.0,3.0,3.0,1352.82,0.0813516046230528,0.05555555555555555,20.453055555555554,58.904799999999994,0.0069778891475657055,2156
23000,1368.28,3169,279,278,0.5197132616487455,TRAVEL CARD WALLET TRANSPORT,-16.38,39.0,4.0,4.0,1351.8999999999999,0.01197123395796182,0.012306721363206059,0.43177027453455347,4.921870503597122,0.006973143757923506,2157
17129D,1351.18,1125,39,39,1.2087179487179487,CLEAR COLOUR GLASS GEMS IN BAG,0.0,0.0,0.0,0.0,1351.18,0.0,0.0,1.201048888888889,34.64564102564103,0.006969429974725264,2158
35962,1351.78,581,96,92,2.8220833333333335,12 ASS ZINC CHRISTMAS DECORATIONS,-2.1,1.0,1.0,1.0,1349.68,0.0015535072275074347,0.0017211703958691911,2.326643717728055,14.693260869565217,0.006961692926395591,2159
22918,1356.8700000000001,1968,267,249,0.8651310861423221,HERB MARKER PARSLEY,-7.800000000000001,12.0,1.0,1.0,1349.0700000000002,0.0057485241769661055,0.006097560975609756,0.6894664634146342,5.449277108433735,0.006958546526741525,2160
21059,1368.96,1620,223,221,0.9003139013452914,PARTY INVITES DINOSAURS,-20.4,24.0,3.0,3.0,1348.56,0.014901823281907431,0.014814814814814815,0.845037037037037,6.194389140271493,0.0069559159303094345,2161
85071B,1352.96,2436,168,165,1.2971428571428572,RED CHARLIE+LOLA PERSONAL DOORSIGN,-5.9,2.0,1.0,1.0,1347.06,0.004360808893093661,0.0008210180623973727,0.5554022988505747,8.199757575757577,0.00694817888197976,2162
22481,1346.06,1301,227,219,1.1618942731277533,BLACK TEA TOWEL CLASSIC DESIGN,0.0,0.0,0.0,0.0,1346.06,0.0,0.0,1.0346348962336664,6.146392694063927,0.006943020849759979,2163
21945,1345.52,1891,253,240,1.2708695652173911,STRAWBERRIES  DESIGN FLANNEL ,-0.85,1.0,1.0,1.0,1344.67,0.0006317260241393662,0.0005288207297726071,0.7115388683236383,5.606333333333334,0.006935851184974482,2164
20704,1371.42,361,80,80,6.370875,MR ROBOT SOFT TOY,-27.8,4.0,1.0,1.0,1343.6200000000001,0.020270960026833502,0.0110803324099723,3.798947368421053,17.14275,0.006930435251143711,2165
22050,1364.5,3325,116,115,0.41862068965517235,PINK PAISLEY ROSE GIFT WRAP,-21.0,50.0,2.0,2.0,1343.5,0.015390252839868083,0.015037593984962405,0.41037593984962406,11.865217391304348,0.0069298162872773374,2166
47593B,1342.6399999999999,2366,369,356,0.7941734417344174,SCOTTIE DOGS BABY BIB,0.0,0.0,0.0,0.0,1342.6399999999999,0.0,0.0,0.5674725274725274,3.771460674157303,0.006925380379568323,2167
21775,1346.37,882,283,277,2.018339222614841,DECORATIVE FLORE BATHROOM BOTTLE,-5.0,4.0,2.0,2.0,1341.37,0.0037136894018731854,0.0045351473922902496,1.5264965986394556,4.860541516245487,0.006918829678649201,2168
23414,1378.75,141,64,64,10.073749999999999,ZINC BOX SIGN HOME,-39.8,4.0,1.0,1.0,1338.95,0.028866727107887576,0.028368794326241134,9.77836879432624,21.54296875,0.006906347240677329,2169
23469,1355.24,332,72,72,4.643611111111111,CARD HOLDER LOVE BIRD SMALL,-16.6,4.0,2.0,2.0,1338.64,0.01224875298840058,0.012048192771084338,4.082048192771085,18.822777777777777,0.0069047482506891964,2170
23249,1426.1000000000001,842,81,81,1.8880246913580248,VINTAGE RED ENAMEL TRIM PLATE,-87.71000000000001,55.0,7.0,7.0,1338.39,0.06150340088352851,0.06532066508313539,1.693705463182898,17.606172839506176,0.0069034587426342504,2171
85032A,1336.11,1447,162,161,1.278827160493827,ROMANTIC IMAGES GIFT WRAP SET,0.0,0.0,0.0,0.0,1336.11,0.0,0.0,0.9233655839668279,8.298819875776397,0.006891698429173146,2172
22684,1351.21,1017,169,162,1.6006508875739645,FRENCH BLUE METAL DOOR SIGN 9,-16.25,13.0,3.0,3.0,1334.96,0.012026257946581211,0.012782694198623401,1.3286234021632253,8.340802469135802,0.006885766692120396,2173
21580,1347.6299999999999,550,175,172,2.8452571428571427,RABBIT  DESIGN  COTTON TOTE BAG,-13.5,6.0,1.0,1.0,1334.1299999999999,0.010017586429509584,0.01090909090909091,2.4502363636363635,7.835058139534883,0.006881485525377977,2174
20993,1334.1100000000001,10967,32,32,0.8425,JAZZ HEARTS MEMO PAD,0.0,0.0,0.0,0.0,1334.1100000000001,0.0,0.0,0.12164767028357802,41.690937500000004,0.006881382364733584,2175
21278,1654.45,2758,119,118,3.509159663865546,VINTAGE KITCHEN PRINT PUDDINGS,-320.4,1208.0,3.0,3.0,1334.0500000000002,0.19365952431321584,0.4379985496736766,0.5998730964467005,14.020762711864407,0.0068810728828003955,2176
21209,1369.69,1477,138,137,1.7453623188405796,MULTICOLOUR HONEYCOMB FAN,-38.03,37.0,7.0,7.0,1331.66,0.027765406770875162,0.025050778605280974,0.9273459715639811,9.997737226277373,0.006868745185795116,2177
23538,1329.54,331,32,32,5.7790625,WALL ART VINTAGE HEART,0.0,0.0,0.0,0.0,1329.54,0.0,0.0,4.0167371601208455,41.548125,0.006857810157489178,2178
20933,1329.4900000000002,505,53,52,4.1007547169811325,YELLOW POT PLANT CANDLE,0.0,0.0,0.0,0.0,1329.4900000000002,0.0,0.0,2.632653465346535,25.567115384615388,0.00685755225587819,2179
22269,1360.21,1522,207,204,1.2141062801932367,EGG CUP NATURAL CHICKEN,-31.25,25.0,10.0,10.0,1328.96,0.02297439365980253,0.0164257555847569,0.8936990801576873,6.667696078431373,0.006854818498801704,2180
23061,1332.68,1015,117,117,1.5377777777777777,VINTAGE EMBOSSED HEART,-3.75,3.0,1.0,1.0,1328.93,0.0028138788006123,0.002955665024630542,1.312985221674877,11.39042735042735,0.006854663757835111,2181
22051,1328.0,3200,117,116,0.4193162393162393,BLUE SCANDINAVIAN PAISLEY WRAP,0.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.415,11.448275862068966,0.006849866787870713,2182
16235,1354.5,5906,323,310,0.31030959752321985,RECYCLED PENCIL WITH RABBIT ERASER,-27.93,133.0,4.0,4.0,1326.57,0.02062015503875969,0.022519471723670845,0.22934304097527938,4.369354838709677,0.006842490801796424,2183
22339,1406.85,3551,155,145,0.5830322580645162,CHRISTMAS TREE PAINTED ZINC ,-81.28,130.0,7.0,6.0,1325.57,0.05777446067455664,0.036609405801182764,0.3961841734722613,9.702413793103448,0.006837332769576643,2184
21530,1379.2800000000002,963,169,162,2.329112426035503,DAIRY MAID TOASTRACK,-57.040000000000006,64.0,10.0,10.0,1322.2400000000002,0.041354909808015775,0.06645898234683281,1.4322741433021808,8.514074074074076,0.006820156522284768,2185
22893,1330.5,2774,187,182,0.6163101604278075,MINI CAKE STAND T-LIGHT HOLDER,-8.82,21.0,5.0,5.0,1321.68,0.006629086809470124,0.007570295602018745,0.47963229992790196,7.31043956043956,0.006817268024241691,2186
21285,1383.67,1012,101,99,2.3533663366336635,RETROSPOT CANDLE  MEDIUM,-66.0,48.0,3.0,3.0,1317.67,0.04769923464409866,0.04743083003952569,1.3672628458498024,13.976464646464647,0.006796584315040364,2187
20760,1317.06,5554,84,81,0.7940476190476191,GARDEN PATH POCKET BOOK,0.0,0.0,0.0,0.0,1317.06,0.0,0.0,0.23713719841555633,16.259999999999998,0.006793437915386296,2188
21219,1328.32,1028,183,176,1.5731693989071038,SET/4 BADGES BALLOON GIRL,-12.5,10.0,1.0,1.0,1315.82,0.00941038304023127,0.009727626459143969,1.2921400778210117,7.547272727272727,0.006787041955433766,2189
84569D,1316.31,1044,186,179,1.459247311827957,PACK 6 HEART/ICE-CREAM PATCHES,-1.25,1.0,1.0,1.0,1315.06,0.0009496243286155997,0.0009578544061302681,1.2608333333333333,7.353687150837988,0.006783121850946731,2190
23221,1363.04,1536,149,145,1.0762416107382549,REINDEER HEART DECORATION SILVER,-48.14,58.0,4.0,3.0,1314.8999999999999,0.03531811245451344,0.037760416666666664,0.8873958333333333,9.400275862068966,0.0067822965657915665,2191
23373,1313.3899999999999,1608,100,100,0.9070999999999999,VINTAGE CHRISTMAS PAPER GIFT BAG,0.0,0.0,0.0,0.0,1313.3899999999999,0.0,0.0,0.8167848258706467,13.133899999999999,0.006774507937139696,2192
21842,1308.74,551,47,47,3.0110638297872336,PINK HEART CANDY BUTTON CALCULATOR,0.0,0.0,0.0,0.0,1308.74,0.0,0.0,2.375208711433757,27.845531914893616,0.006750523087317709,2193
72800B,1312.48,999,96,91,2.6197916666666665, 4 PURPLE FLOCK DINNER CANDLES,-5.1,2.0,1.0,1.0,1307.38,0.003885773497500914,0.002002002002002002,1.3137937937937938,14.422857142857143,0.006743508163498805,2194
23405,1311.48,252,71,70,5.985492957746479,HOME SWEET HOME 2 DRAWER CABINET,-4.95,1.0,1.0,1.0,1306.53,0.003774361789733736,0.003968253968253968,5.204285714285715,18.73542857142857,0.00673912383611199,2195
15034,1422.45,10182,262,255,0.3604198473282443,PAPER POCKET TRAVELING FAN ,-116.06000000000002,1448.0,6.0,6.0,1306.39,0.08159162009209464,0.14221174621881752,0.1397024160282852,5.578235294117647,0.006738401711601221,2196
85200,1319.09,1045,106,105,1.3532075471698113,BUNNY EGG BOX,-15.0,12.0,1.0,1.0,1304.09,0.011371475790128044,0.011483253588516746,1.262287081339713,12.562761904761905,0.006726538237495721,2197
22543,1303.77,3298,123,118,0.5121138211382114,MINI JIGSAW BAKE A CAKE ,0.0,0.0,0.0,0.0,1303.77,0.0,0.0,0.39532140691328077,11.048898305084746,0.006724887667185392,2198
85098B,1456.94,366,115,114,4.695043478260869,BLUE FLYING SINGING CANARY,-154.15,49.0,6.0,6.0,1302.79,0.10580394525512375,0.13387978142076504,3.9807103825136614,12.780175438596492,0.006719832795610005,2199
20738,1301.72,1610,74,74,0.9545945945945946,GREEN MINI TAPE MEASURE ,0.0,0.0,0.0,0.0,1301.72,0.0,0.0,0.8085217391304348,17.59081081081081,0.006714313701134838,2200
85025C,1302.53,728,132,125,2.0603787878787876,PINK HEART SHAPE PHOTO FRAME,-3.3,2.0,2.0,2.0,1299.23,0.0025335308975609006,0.0027472527472527475,1.7891895604395605,10.42024,0.006701470200907581,2201
85170D,1311.09,727,155,151,2.8672903225806454,SET/6 PINK BIRD T-LIGHT CANDLES,-12.200000000000001,7.0,4.0,4.0,1298.8899999999999,0.009305234575810967,0.009628610729023384,1.8034250343878953,8.682715231788078,0.006699716469952853,2202
21880,1314.24,2519,335,329,0.6553134328358209,RED RETROSPOT TAPE,-15.600000000000001,24.0,2.0,2.0,1298.64,0.011869978086194303,0.009527590313616514,0.5217308455736404,3.9946504559270517,0.006698426961897909,2203
82613D,1306.96,1196,278,271,1.7091366906474819,METAL SIGN CUPCAKE SINGLE HOOK,-8.4,20.0,1.0,1.0,1298.56,0.006427128603782825,0.016722408026755852,1.0927759197324416,4.8227306273062736,0.006698014319320327,2204
35648,1318.15,1055,149,143,1.829261744966443,VINTAGE BEAD PINK PURSE ,-20.75,25.0,2.0,2.0,1297.4,0.015741759283844782,0.023696682464454975,1.249431279620853,9.217832167832169,0.00669203100194538,2205
72818,1323.0,2439,140,127,0.8429285714285714,CHRISTMAS DECOUPAGE CANDLE,-25.92,36.0,1.0,1.0,1297.08,0.01959183673469388,0.014760147601476014,0.5424354243542435,10.417322834645669,0.006690380431635048,2206
16225,1295.18,1527,171,165,1.6124561403508773,RATTLE SNAKE EGGS,0.0,0.0,0.0,0.0,1295.18,0.0,0.0,0.8481859855926654,7.849575757575758,0.0066805801704174625,2207
17091A,1294.6399999999999,2092,119,117,1.0327731092436974,LAVENDER INCENSE IN TIN,0.0,0.0,0.0,0.0,1294.6399999999999,0.0,0.0,0.6188527724665391,11.065299145299145,0.006677794833018779,2208
21926,1325.27,1009,147,147,1.5961224489795918,RED/CREAM STRIPE CUSHION COVER ,-32.5,26.0,3.0,3.0,1292.77,0.02452330468508304,0.02576808721506442,1.3134489593657086,9.015442176870748,0.006668149312767787,2209
46776A,1291.65,408,122,121,4.3602459016393444,WOVEN BUBBLE GUM CUSHION COVER,0.0,0.0,0.0,0.0,1291.65,0.0,0.0,3.165808823529412,10.674793388429753,0.006662372316681632,2210
84609,1306.22,144,39,38,11.045641025641027,TALL ROCOCO CANDLE HOLDER,-17.0,2.0,1.0,1.0,1289.22,0.013014652968106444,0.013888888888888888,9.070972222222222,34.37421052631579,0.006649838298387561,2211
22097,1304.26,2081,255,242,0.9954509803921568,SWALLOW SQUARE TISSUE BOX,-15.15,19.0,3.0,3.0,1289.11,0.011615782129330041,0.00913022585295531,0.6267467563671312,5.389504132231405,0.006649270914843385,2212
22267,1291.47,1472,121,117,1.1747107438016529,EASTER DECORATION EGG BUNNY ,-3.75,3.0,1.0,1.0,1287.72,0.0029036679133080906,0.0020380434782608695,0.8773573369565217,11.038205128205128,0.006642101250057888,2213
22701,1329.43,677,161,158,2.861801242236025,PINK DOG BOWL,-43.0,16.0,5.0,5.0,1286.43,0.03234468907727372,0.023633677991137372,1.9637075332348597,8.414113924050634,0.0066354473884943695,2214
85231G,1304.06,1496,269,253,0.9940892193308549,ORANGE SCENTED SET/9 T-LIGHTS,-18.7,22.0,2.0,2.0,1285.36,0.014339830989371655,0.014705882352941176,0.8716978609625669,5.154387351778656,0.006629928294019201,2215
21063,1286.87,1492,241,238,0.9401244813278008,PARTY INVITES JAZZ HEARTS,-3.4,4.0,1.0,1.0,1283.4699999999998,0.0026420695175114815,0.002680965147453083,0.8625134048257372,5.407016806722688,0.0066201796131238125,2216
46775E,1282.9,101,51,51,13.26686274509804,CANDY POP CHUNKY KNITTED THROW ,0.0,0.0,0.0,0.0,1282.9,0.0,0.0,12.701980198019802,25.154901960784315,0.006617239534758537,2217
22181,1317.65,1567,146,138,1.0243150684931506,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,-35.699999999999996,42.0,4.0,4.0,1281.95,0.027093689523014452,0.026802807913209957,0.8408742820676453,9.548188405797102,0.006612339404149745,2218
22214,1279.79,549,92,92,2.7232608695652174,CANDLE PLATE LACE WHITE,0.0,0.0,0.0,0.0,1279.79,0.0,0.0,2.3311293260473587,13.910760869565218,0.006601198054555015,2219
84658,1276.1100000000001,225,68,64,6.966470588235294,WHITE STITCHED CUSHION COVER,0.0,0.0,0.0,0.0,1276.1100000000001,0.0,0.0,5.671600000000001,19.939218750000002,0.0065822164959862175,2220
20777,1280.97,3669,175,169,1.7968571428571427,CHRYSANTHEMUM NOTEBOOK,-4.949999999999999,3.0,2.0,2.0,1276.02,0.0038642591161385507,0.0008176614881439084,0.34913327882256745,7.579704142011835,0.006581752273086435,2221
21759,1274.47,30,13,13,54.18692307692308,METAL WALL SHELF UNIT WITH HOOKS,0.0,0.0,0.0,0.0,1274.47,0.0,0.0,42.48233333333334,98.03615384615385,0.006573757323145774,2222
21689,1271.87,343,63,60,4.098888888888889,SILVER VANILLA  FLOWER CANDLE POT,0.0,0.0,0.0,0.0,1271.87,0.0,0.0,3.708075801749271,21.19783333333333,0.006560346439374339,2223
22919,1279.3400000000001,1829,264,248,0.8528787878787879,HERB MARKER MINT,-7.800000000000001,12.0,1.0,1.0,1271.5400000000002,0.006096893710819641,0.0065609622744669215,0.6994751230180427,5.158629032258065,0.006558644288741814,2224
20765,1287.56,448,152,146,3.8988815789473685,CHRYSANTHEMUM SKETCHBOOK ,-18.75,5.0,2.0,2.0,1268.81,0.014562428158687751,0.011160714285714286,2.874017857142857,8.81890410958904,0.006544562860781807,2225
21248,1299.55,1043,158,158,1.6889240506329115,DOOR HANGER  MUM + DADS ROOM,-33.160000000000004,76.0,3.0,3.0,1266.3899999999999,0.02551652495094456,0.0728667305848514,1.245973154362416,8.225,0.006532080422809934,2226
22929,1459.75,23,17,17,64.17058823529412,SCHOOL DESK AND CHAIR ,-195.0,3.0,2.0,2.0,1264.75,0.13358451789690015,0.13043478260869565,63.46739130434783,85.86764705882354,0.006523621249969491,2227
20733,1477.7,1957,306,294,0.8516993464052288,GOLD MINI TAPE MEASURE ,-216.0,300.0,1.0,1.0,1261.7,0.146173106855248,0.1532958610117527,0.7550843127235565,5.026190476190476,0.0065078892516991565,2228
77101A,1260.97,1086,90,88,1.4984444444444442,UNION FLAG WINDSOCK,0.0,0.0,0.0,0.0,1260.97,0.0,0.0,1.1611141804788214,14.329204545454546,0.006504123888178714,2229
21253,1260.6000000000001,341,126,122,4.621587301587302,SET OF PICTURE FRAME  STICKERS,0.0,0.0,0.0,0.0,1260.6000000000001,0.0,0.0,3.6967741935483875,10.332786885245902,0.006502215416257395,2230
48173c,1259.39,78,39,37,15.737435897435898,DOORMAT BLACK FLOCK ,0.0,0.0,0.0,0.0,1259.39,0.0,0.0,16.14602564102564,34.03756756756757,0.006495974197271459,2231
22923,1392.21,1662,97,90,1.1787628865979383,FRIDGE MAGNETS LES ENFANTS ASSORTED,-134.0,176.0,6.0,6.0,1258.21,0.09624984736498085,0.10589651022864019,0.8376714801444044,15.469000000000001,0.006489887719252116,2232
23462,1607.04,80,46,46,20.69695652173913,ROCOCO WALL MIRROR WHITE,-350.1,18.0,12.0,12.0,1256.94,0.21785394265232977,0.225,20.088,34.93565217391304,0.006483337018332994,2233
85163B,1268.6599999999999,115,66,66,14.094090909090909,BLACK BAROQUE WALL CLOCK ,-12.75,1.0,1.0,1.0,1255.9099999999999,0.010049973988302619,0.008695652173913044,11.03182608695652,19.22212121212121,0.0064780242451466154,2234
79163,1260.6299999999999,1845,66,64,2.5193939393939395,BLACK CHAMPAGNE GLASS,-6.81,11.0,4.0,3.0,1253.82,0.005402060874324743,0.005962059620596206,0.6832682926829268,19.697343749999998,0.006467243957807272,2235
85136A,1261.1100000000001,155,118,106,8.13271186440678,YELLOW SHARK HELICOPTER,-7.95,1.0,1.0,1.0,1253.16,0.006303970311868115,0.0064516129032258064,8.136193548387098,11.897264150943398,0.006463839656542217,2236
22280,1252.49,880,163,158,1.5532515337423314,POCKET BAG PINK PAISELY BROWN SPOT,0.0,0.0,0.0,0.0,1252.49,0.0,0.0,1.423284090909091,7.927151898734177,0.006460383774954961,2237
22268,1271.29,2554,245,236,0.8324897959183672,EASTER DECORATION SITTING BUNNY,-19.310000000000002,53.0,7.0,7.0,1251.98,0.01518929591202637,0.020751761942051684,0.4977642913077525,5.386822033898305,0.006457753178522873,2238
22999,1252.59,2894,225,222,0.48244444444444445,TRAVEL CARD WALLET VINTAGE LEAF,-1.26,3.0,2.0,2.0,1251.33,0.0010059157425813714,0.0010366275051831375,0.43282308223911536,5.642297297297297,0.006454400457580015,2239
20866,1377.69,1284,195,191,1.5003076923076923,BLUE ROSE FABRIC MIRROR,-127.2,120.0,1.0,1.0,1250.49,0.09232846286174684,0.09345794392523364,1.0729672897196263,7.21303664921466,0.006450067710515398,2240
21549,1270.39,547,52,51,3.3067307692307697,CERAMIC BIRDHOUSE RED ROOF SMALL,-20.650000000000002,7.0,3.0,3.0,1249.74,0.016254850872566694,0.012797074954296161,2.3224680073126143,24.909607843137255,0.006446199186350561,2241
22232,1318.99,1109,158,158,1.5601898734177215,JIGSAW TOADSTOOLS 3 PIECE,-71.22,74.0,8.0,8.0,1247.77,0.05399586046899522,0.06672678088367899,1.1893507664562668,8.348037974683544,0.00643603786287759,2242
22921,1253.29,1801,234,220,0.8665811965811966,HERB MARKER CHIVES ,-7.800000000000001,12.0,1.0,1.0,1245.49,0.0062236194336506324,0.006662965019433648,0.6958856191004997,5.6967727272727275,0.006424277549416487,2243
21088,1816.73,16615,137,136,0.47226277372262776,SET/6 FRUIT SALAD PAPER CUPS,-572.52,7140.0,2.0,2.0,1244.21,0.3151376374034667,0.4297321697261511,0.10934276256394825,13.358308823529413,0.0064176752681751655,2244
21883,1243.75,2413,232,226,0.7387499999999999,STARS GIFT TAPE ,-0.19,1.0,1.0,1.0,1243.56,0.00015276381909547739,0.0004144218814753419,0.5154372150849564,5.503318584070796,0.006414322547232307,2245
21277,1331.34,55,49,48,24.60489795918367,FRENCH STYLE EMBOSSED HEART CABINET,-87.8,4.0,4.0,4.0,1243.54,0.0659485931467544,0.07272727272727272,24.20618181818182,27.73625,0.0064142193865879115,2246
23511,1252.01,571,99,98,2.3309090909090906,EMBROIDERED RIBBON REEL EMILY ,-10.4,5.0,1.0,1.0,1241.61,0.008306642918187555,0.008756567425569177,2.192661996497373,12.775612244897959,0.006404264384403731,2247
40003,1258.27,1151,61,60,1.519672131147541,WHITE BAMBOO RIBS LAMPSHADE,-17.099999999999998,18.0,7.0,7.0,1241.17,0.01359008797793796,0.015638575152041704,1.0931972198088618,20.971166666666665,0.006401994850227028,2248
22062,1248.15,761,132,126,2.398106060606061,CERAMIC BOWL WITH LOVE HEART DESIGN,-7.930000000000001,7.0,2.0,2.0,1240.22,0.0063534030364940115,0.009198423127463863,1.640144546649146,9.905952380952382,0.0063970947196182355,2249
21145,1256.21,869,49,49,3.406734693877551,ANTIQUE GLASS PLACE SETTING,-16.25,13.0,2.0,2.0,1239.96,0.012935735267192586,0.014959723820483314,1.4455811277330266,25.636938775510206,0.006395753631241091,2250
20707,1247.44,1615,202,199,1.2305445544554454,CRAZY DAISY HEART DECORATION,-8.75,7.0,3.0,3.0,1238.69,0.00701436542038094,0.0043343653250774,0.7724086687306502,6.2685427135678395,0.006389202930321969,2251
23067,1236.66,294,82,78,4.351951219512196,HANGING ENGRAVED METAL HEART,0.0,0.0,0.0,0.0,1236.66,0.0,0.0,4.2063265306122455,15.854615384615386,0.006378732124915811,2252
